orgao_codigo,orgao_descricao,uo_codigo,uo_descricao,unidade_gestora_codigo,unidade_gestora_descricao,fonte_de_recursos_codigo,fonte_de_recursos_descricao,licitacao_codigo,licitacao_descricao,funcao_codigo,funcao_descricao,subfuncao_codigo,subfuncao_descricao,programa_codigo,programa_descricao,acao_codigo,acao_descricao,funcional_programatica_codigo,funcional_programatica_descricao,municipio_codigo,municipio_descricao,despesas_codigo,despesas_descricao,empenhado,liquidado,pago,pago_restos
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903050,PECAS DE REPOSICAO E ACESSORIOS,0.00,0.00,0.00,17946.40
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903052,MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,0.00,0.00,0.00,1184.76
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903918,PROPAGANDA/PUBLICIDADE,0.00,0.00,0.00,147.56
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,10757.76,0.00,0.00,3585.92
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903985,SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS,0.00,0.00,0.00,15685.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903999,OUTROS SERVICOS DE TERCEIROS,0.00,0.00,0.00,2450.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0100,SAO PAULO                                    ,33903961,CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,0.00,0.00,0.00,38080.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903961,CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,0.00,0.00,0.00,3512.88
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903351,PASSAGENS AEREAS-VOOS NACIONAIS,150000.00,0.00,0.00,21966.35
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33903352,PASSAGENS AEREAS-VOOS INTERNACIONAIS,50000.00,0.00,0.00,0.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180102,ADM.DELEGACIA GERAL DE POLICIA,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,9,INDEPEND LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0100,SAO PAULO                                    ,33901401,DIARIAS PESSOAL CIVIL,6470.33,6470.33,0.00,0.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0655,SAO SEBASTIAO DA GRAMA                       ,33905011,ENERGIA ELETRICA,18258.50,0.00,0.00,0.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,11330000,"CONSTRUCAO, ADEQUACAO E APRIMORAMENTO DE IN",06181180111330000,"CONSTRUCAO, ADEQUACAO E APRIMORAMENTO DE IN",0633,SANTOS                                       ,44905111,GERENCIAMENTO DE OBRAS,0.00,0.00,0.00,77472.13
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0655,SAO SEBASTIAO DA GRAMA                       ,33905011,ENERGIA ELETRICA,0.00,0.00,0.00,14593.41
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0655,SAO SEBASTIAO DA GRAMA                       ,33905013,AGUA E ESGOTOS,5190.50,0.00,0.00,0.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0633,SANTOS                                       ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,17598.00,0.00,0.00,0.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0633,SANTOS                                       ,33905012,TELEFONIA FIXA,17497.17,0.00,0.00,991.28
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0633,SANTOS                                       ,33903010,GENEROS ALIMENTICIOS,0.00,0.00,0.00,13267.60
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0633,SANTOS                                       ,33903915,LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,53171.70,0.00,0.00,11095.11
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0633,SANTOS                                       ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,0.00,0.00,0.00,4573.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180103,DEPTO.POL.JUDIC.SP.INTERIOR-DEINTER-6 SANTOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0633,SANTOS                                       ,33903985,SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS,14500.00,0.00,0.00,14380.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33903796,SERVICOS DE LIMPEZA,49503.75,0.00,0.00,15522.48
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO",0.00,0.00,0.00,712.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,0.00,0.00,0.00,712.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33903991,LOCACAO DE IMOVEIS,167003.01,55667.67,2672.05,50787.42
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33903999,OUTROS SERVICOS DE TERCEIROS,0.00,0.00,0.00,26980.09
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0645,SAO JOSE DOS CAMPOS                          ,33903926,PUBLICIDADE LEGAL,1950.00,0.00,0.00,0.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33905011,ENERGIA ELETRICA,0.00,0.00,0.00,16293.45
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,4332.64
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33905014,GAS ENCANADO,682.09,68.48,68.48,0.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33903796,SERVICOS DE LIMPEZA,22722.45,0.00,0.00,7342.44
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,1657.59,0.00,0.00,1001.26
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0645,SAO JOSE DOS CAMPOS                          ,33905012,TELEFONIA FIXA,5425.44,0.00,0.00,157.08
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0645,SAO JOSE DOS CAMPOS                          ,33903090,OUTROS MATERIAIS DE CONSUMO,0.00,0.00,0.00,21729.68
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0645,SAO JOSE DOS CAMPOS                          ,33903915,LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,16070.37,0.00,0.00,3487.76
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0645,SAO JOSE DOS CAMPOS                          ,33903979,CONSERVACAO E MANUTENCAO DE IMOVEIS,0.00,0.00,0.00,2391.83
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180105,DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0645,SAO JOSE DOS CAMPOS                          ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,151514.16,0.00,0.00,42989.00
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180106,"DEP.POL.JUD.SP.INT.""DR.LUIZ M.S.BLAZCK""SOROC",150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0669,SOROCABA                                     ,33903024,OUTROS COMBUSTIVEIS E LUBRIFICANTES,0.00,0.00,0.00,258.08
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180106,"DEP.POL.JUD.SP.INT.""DR.LUIZ M.S.BLAZCK""SOROC",150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,06,SEGURANCA PUBLICA,181,POLICIAMENTO,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,49890000,POLICIA JUDICIARIA,06181180149890000,POLICIA JUDICIARIA,0669,SOROCABA                                     ,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO",0.00,0.00,0.00,1730.40
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180106,"DEP.POL.JUD.SP.INT.""DR.LUIZ M.S.BLAZCK""SOROC",150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0669,SOROCABA                                     ,33905011,ENERGIA ELETRICA,0.00,0.00,0.00,15305.58
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180106,"DEP.POL.JUD.SP.INT.""DR.LUIZ M.S.BLAZCK""SOROC",150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0669,SOROCABA                                     ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,438.16
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180106,"DEP.POL.JUD.SP.INT.""DR.LUIZ M.S.BLAZCK""SOROC",150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0669,SOROCABA                                     ,33903796,SERVICOS DE LIMPEZA,0.00,0.00,0.00,7634.58
18000,SECRETARIA DA SEGURANCA PUBLICA,18002,POLICIA CIVIL DO ESTADO DE SAO PAULO,180106,"DEP.POL.JUD.SP.INT.""DR.LUIZ M.S.BLAZCK""SOROC",150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,06,SEGURANCA PUBLICA,122,ADMINISTRACAO GERAL,1801,FORTALECIMENTO E INTEGRACAO DA POLICIA JUDICIARIA,41800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,06122180141800000,ADMINISTRACAO GERAL DA POLICIA CIVIL,0669,SOROCABA                                     ,33903799,OUTROS SERVICOS,0.00,0.00,0.00,27409.29
